WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
08;07;05;5;05;1;Góry;0915490;0915490;2026-01-01
08;05;04;5;05;1;Kamienny Bród;1038306;1038306;2026-01-01
08;03;03;2;04;1;Żabno;0185778;0185778;2026-01-01
08;05;05;5;05;1;Kunowiczki;0187116;0187116;2026-01-01
08;01;04;2;05;1;Mironice;0181823;0181823;2026-01-01
08;01;04;2;05;1;Smolarki;0181830;0181830;2026-01-01
08;01;04;2;05;1;Różanki;0181898;0181898;2026-01-01
08;02;03;2;04;1;Pliszka;0908461;0908461;2026-01-01
08;08;02;2;05;1;Jemiołów;0911351;0911351;2026-01-01
08;02;07;2;05;1;Nowosiedle;0911730;0911730;2026-01-01
08;09;05;5;04;1;Krzywaniec;0912617;0912617;2026-01-01
08;09;07;2;05;1;Rybno;0914912;0914912;2026-01-01
08;08;05;5;05;1;Wygon;0915024;0915024;2026-01-01
08;02;05;2;05;1;Polanowice;1063149;1063149;2026-01-01
08;06;01;5;05;1;Jarychowo;0180396;0180396;2026-01-01
08;06;01;5;04;1;Ostrowiec;0180427;0180427;2026-01-01
08;06;01;5;05;1;Dębnik;0180539;0180539;2026-01-01
08;06;01;5;04;1;Sitnica;0180568;0180568;2026-01-01
08;06;01;5;04;1;Osowiec;0180663;0180663;2026-01-01
08;08;02;2;04;1;Sieniawa-Osiedle Górnicze;0911517;0911500;2026-01-01
08;03;06;5;05;1;Jasieniec;0188050;0188044;2026-01-01
08;03;06;5;05;1;Łagowiec;0188127;0188110;2026-01-01
08;07;03;2;01;1;Lemierzycko;0187027;0187027;2026-01-01
08;03;02;5;04;1;Jagielnik;0183986;0184276;2026-01-01
08;03;02;5;02;1;Żółwin;0184342;0184336;2026-01-01
08;06;01;5;04;1;Grabionka;0180611;0180580;2026-01-01
08;06;02;5;04;1;Kosinek;0181480;0181473;2026-01-01
08;06;02;5;04;1;Zawada;0181510;0181289;2026-01-01
08;08;02;2;04;1;Pasałka;0911552;0911530;2026-01-01
08;08;02;2;04;1;Zabiele;0911569;0911530;2026-01-01
08;08;02;2;04;1;Gronów-Winiarnia;0911316;0911300;2026-01-01
08;08;02;2;04;1;Czartów;0911486;0911470;2026-01-01
08;02;02;2;01;1;Brzezinka;0907770;0907770;2026-01-01
08;08;03;2;04;1;Złoty Potok;1066633;1066633;2026-01-01
08;03;02;5;04;1;Jeleniegłowy;0184158;0184336;2026-01-01
08;03;02;5;04;1;Lubosinek;0184141;0184336;2026-01-01
08;06;02;5;02;1;Pątczyce;0181409;0181384;2026-01-01
08;06;02;5;04;1;Lubiatówka;0181585;0181579;2026-01-01
08;06;02;5;04;1;Grudzieniec;0181600;0181591;2026-01-01
08;08;02;2;04;1;Wielopole;0911523;0911500;2026-01-01
08;04;05;2;03;1;Drogoniów;0912190;0912215;2026-01-01
08;06;02;5;04;1;Chwalenice;0181378;0181361;2026-01-01
08;06;02;5;04;1;Dziuplina;0181390;0181384;2026-01-01
08;05;05;5;02;1;Dzierzążna;1038335;1038335;2026-01-01
08;08;05;5;04;1;Miłkowo;0915136;0915120;2026-01-01
08;03;02;5;04;1;Międzyrzecz-Wybudowanie;1064670;0184112;2026-01-01
08;06;02;5;04;1;Chojna;0181295;0181289;2026-01-01
08;06;02;5;04;1;Jelenia Głowa;0181310;0181303;2026-01-01
08;06;02;5;04;1;Białacz;0181332;0181326;2026-01-01
08;06;02;5;04;1;Krzęcinek;0181467;0181450;2026-01-01
08;06;02;5;04;1;Nowe Krzywki;0181556;0181540;2026-01-01
08;06;02;5;04;1;Zadzianek;0181651;0181645;2026-01-01
08;12;01;5;03;1;Dzików;1066515;1066515;2026-01-01
08;06;01;5;02;1;Urszulanka;0180350;0180338;2026-01-01
08;06;02;5;04;1;Żarek;0181355;0181326;2026-01-01
08;06;02;5;04;1;Stare Krzywki;0181562;0181540;2026-01-01
08;08;02;2;04;1;Brzezinki;0911546;0911530;2026-01-01
08;04;03;2;03;1;Karszynek;0910274;0910268;2026-01-01
08;08;02;2;04;1;Stok;0911322;0911300;2026-01-01
08;08;02;2;04;1;Czyste;0911492;0911470;2026-01-01
08;03;02;5;04;1;Łęgowskie;0184187;0184170;2026-01-01
08;03;02;5;02;1;Głębokie;0184282;0184276;2026-01-01
08;12;01;5;04;1;Przylesie;0913976;0913960;2026-01-01
08;07;05;5;04;1;Rojek;0915580;0915573;2026-01-01
08;05;05;5;04;1;Świecko;0187228;0187211;2026-01-01
08;03;02;5;04;1;Młyn-Smolno;0184260;0184253;2026-01-01
08;06;02;5;04;1;Gościmski Młyn;0181272;0181266;2026-01-01
08;03;02;5;02;1;Nietoperek;0184193;0184170;2026-01-01
08;03;06;5;04;1;Nowy Świat;0188133;0188110;2026-01-01
08;04;04;5;03;1;Zawada;0910506;0910340;2026-01-01
08;03;02;5;03;1;Kwiecie;0184135;0184000;2026-01-01
08;04;02;5;04;1;Ścieżyna;1063161;1063161;2026-01-01
08;12;01;5;04;1;Dębina;1063184;1063184;2026-01-01
08;12;03;5;03;1;Czerlejewo;0378000;0377992;2026-01-01
08;04;03;2;03;1;Tatarki;0910245;0910268;2026-01-01
08;08;05;5;02;1;Gościkowo;0914993;0914970;2026-01-01
08;09;06;5;04;1;Gradowo;1063209;1063209;2026-01-01
08;08;05;5;02;1;Glińsk;0914958;0914941;2026-01-01
08;08;05;5;04;1;Krzemionka;0915248;0915231;2026-01-01
08;03;04;2;03;1;Brzeźno;0186051;0186074;2026-01-01
08;01;07;5;02;1;Witniczka;1063468;1063468;2026-01-01
08;03;03;2;04;1;Chełmicko;0185927;0185927;2026-01-01
08;03;03;2;04;1;Rokitno-Stacja;0185933;0185933;2026-01-01
08;03;05;5;00;1;Świniarki;0186890;0186878;2026-01-01
08;03;05;5;00;1;Osetnica;0186772;0186750;2026-01-01
08;02;07;2;02;1;Wyczółkowo;0911701;0911701;2026-01-01
08;05;05;5;04;1;Smogórze Drzecińskie;1038364;1038364;2026-01-01
08;06;01;5;02;1;Dobiegniew;1038370;1038370;2026-01-01
08;05;04;5;04;1;Jaworki;1038298;1038298;2026-01-01
08;07;02;5;00;1;Rogi-Nadleśnictwo;1038482;0182998;2026-01-01
08;11;06;5;04;1;Glinka Górna;1038170;1038170;2026-01-01
08;06;02;5;04;1;Straszewo;1038418;1038418;2026-01-01
08;06;02;5;04;1;Zdzieborze;1038430;1038430;2026-01-01
08;05;04;5;04;1;Brodniki;1038275;1038275;2026-01-01
08;07;03;2;02;1;Podgórze;1038499;1038499;2026-01-01
08;09;06;5;04;1;Głoguszyn;1038559;1038559;2026-01-01
08;05;05;5;04;1;Olszyna;1038341;1038341;2026-01-01
08;05;05;5;00;1;Sarni Gaj-Gajówka;1038358;0187079;2026-01-01
08;08;01;2;04;1;Pszczelin;1038507;1038507;2026-01-01
08;05;04;5;02;1;Starościn;0186559;0186559;2026-01-01
08;05;04;5;04;1;Liszki;1038312;1038312;2026-01-01
08;06;02;5;04;1;Górczynka;1038393;1038393;2026-01-01
08;06;02;5;04;1;Turzyniec;1038424;1038424;2026-01-01
08;05;04;5;04;1;Grądnik;1038281;1038281;2026-01-01
08;05;04;5;00;1;Rzepin;1038329;0186507;2026-01-01
08;06;02;5;04;1;Milicz;1038401;1038401;2026-01-01
08;03;04;2;04;1;Świechocin;1038565;1038565;2026-01-01
08;03;05;5;02;1;Murzynowo-Łomno;0186849;0186849;2026-01-01
08;04;06;5;00;1;Osada Leśna;0912385;0912379;2026-01-01
08;02;03;2;02;1;Budachów-Kolonia;0908389;0908389;2026-01-01
08;10;03;2;03;1;Trojanówka;0908343;0908320;2026-01-01
08;05;01;5;04;1;Bieganów;0908656;0908656;2026-01-01
08;09;01;5;03;1;Laski Dolne;0907579;0907562;2026-01-01
08;02;02;2;03;1;Kołatka;0907705;0907680;2026-01-01
08;09;09;2;05;1;Proczki;0916905;0916905;2026-01-01
08;07;01;2;03;1;Jeziorki;0182018;0181993;2026-01-01
08;11;06;5;03;1;Janowice;0911180;0911173;2026-01-01
08;08;02;2;03;1;Troszki;0911405;0911368;2026-01-01
08;10;06;2;03;1;Wilczyce;0912072;0912050;2026-01-01
08;12;01;5;03;1;Myszyniec;0913835;0913812;2026-01-01
08;09;06;5;01;1;Brzezie k. Sulechowa;0914102;0914102;2026-01-01
08;10;07;5;03;1;Polkowiczki;0914697;0914680;2026-01-01
08;02;07;2;04;1;Słomianka;0911865;0911865;2026-01-01
08;03;03;2;03;1;Stryszki;0186000;0185985;2026-01-01
08;03;05;5;04;1;Warcin;0186915;0186915;2026-01-01
08;01;07;5;04;1;Tarnówek;0188400;0188400;2026-01-01
08;01;03;2;03;1;Krupczyn;0179536;0179520;2026-01-01
08;12;01;5;01;1;Gola;0913746;0913746;2026-01-01
08;08;03;2;01;1;Węgrzynice;0913686;0913686;2026-01-01
08;07;01;2;01;1;Krępiny;0182082;0182082;2026-01-01
08;09;01;4;96;1;Babimost;0988342;0988342;2026-01-01
08;09;01;5;01;1;Laski;0907540;0907540;2026-01-01
08;09;01;5;01;1;Podmokle Wielkie;0907585;0907585;2026-01-01
08;01;05;2;00;1;Ściechów Górny;0182811;0182797;2026-01-01
08;01;05;2;02;1;Kretkowo;0182834;0182834;2026-01-01
08;08;06;5;01;1;Dąbrówka Wielkopolska;0916928;0916928;2026-01-01
08;08;05;5;01;1;Gościkowo;0914970;0914970;2026-01-01
08;06;04;5;01;1;Przyłęg;0187642;0187642;2026-01-01
08;11;10;2;01;1;Lubomyśl;0917968;0917968;2026-01-01
08;11;10;2;01;1;Łaz;0917974;0917974;2026-01-01
08;11;10;2;01;1;Sieniawa Żarska;0918063;0918063;2026-01-01
08;62;01;1;96;1;Zielona Góra;0988313;0988313;2026-01-01
08;01;02;2;01;1;Krzyszczynka;0178790;0178790;2026-01-01
08;01;02;2;01;1;Podjenin;0178838;0178838;2026-01-01
08;01;03;2;01;1;Brzozowiec;0179507;0179507;2026-01-01
08;05;02;2;01;1;Radówek;0181763;0181763;2026-01-01
08;05;04;5;01;1;Radów;0186520;0186520;2026-01-01
08;02;06;4;96;1;Krosno Odrzańskie;0988460;0988460;2026-01-01
08;02;06;5;01;1;Gostchorze;0910587;0910587;2026-01-01
08;01;07;5;01;1;Białcz;0188222;0188222;2026-01-01
08;01;07;5;01;1;Kłopotowo;0188280;0188280;2026-01-01
08;01;07;5;01;1;Mościce;0188311;0188311;2026-01-01
08;04;08;2;01;1;Piękne Kąty;0913427;0913427;2026-01-01
08;10;03;2;01;1;Karczówka;0908277;0908277;2026-01-01
08;06;03;2;01;1;Łącznica;0187270;0187270;2026-01-01
08;06;03;2;00;1;Czajki;0187375;0187369;2026-01-01
08;06;04;5;04;1;Buszewko;0187464;0187464;2026-01-01
08;09;03;5;01;1;Leśniów Mały;0908840;0908840;2026-01-01
08;02;05;2;01;1;Zawada;0909644;0909644;2026-01-01
08;11;06;5;01;1;Mokra;0911227;0911227;2026-01-01
08;11;07;2;01;1;Włochów;0912994;0912994;2026-01-01
08;11;08;2;01;1;Buczyny;0915722;0915722;2026-01-01
08;07;01;2;01;1;Marianki;0182165;0182165;2026-01-01
08;05;05;4;96;1;Słubice;0935736;0935736;2026-01-01
08;09;04;5;01;1;Obra Dolna;0910038;0910038;2026-01-01
08;09;04;5;01;1;Stary Jaromierz;0910073;0910073;2026-01-01
08;03;01;2;04;1;Strużyny;0178525;0178525;2026-01-01
08;01;02;2;01;1;Jeninek;0178749;0178749;2026-01-01
08;01;02;2;01;1;Krzyszczyna;0178784;0178784;2026-01-01
08;01;03;2;01;1;Płonica;0179660;0179660;2026-01-01
08;07;01;2;01;1;Rudna;0182248;0182248;2026-01-01
08;07;01;2;01;1;Świętojańsko;0182283;0182283;2026-01-01
08;03;04;2;04;1;Biercza;0186192;0186192;2026-01-01
08;06;01;5;01;1;Derkacze;0180172;0180172;2026-01-01
08;06;01;5;04;1;Podszkle;0180232;0180232;2026-01-01
08;06;01;5;01;1;Mierzęcin;0180321;0180321;2026-01-01
08;03;04;2;01;1;Pszczew;0186097;0186097;2026-01-01
08;02;04;2;01;1;Nowy Zagór;0909070;0909070;2026-01-01
08;10;09;2;01;1;Łozy;0917750;0917750;2026-01-01
08;10;09;2;01;1;Pruszków;0917780;0917780;2026-01-01
08;10;09;2;01;1;Rudawica;0917796;0917796;2026-01-01
08;05;02;2;01;1;Czarnów;0181674;0181674;2026-01-01
08;05;02;2;01;1;Górzyca;0181680;0181680;2026-01-01
08;11;02;1;96;1;Żary;0988684;0988684;2026-01-01
08;11;04;5;01;1;Bieszków;0909791;0909791;2026-01-01
08;11;04;5;01;1;Bronice;0909800;0909800;2026-01-01
08;11;04;5;01;1;Budziechów;0909816;0909816;2026-01-01
08;06;02;5;01;1;Tuczępy;0181444;0181444;2026-01-01
08;08;05;5;01;1;Ługów;0915107;0915107;2026-01-01
08;09;08;2;01;1;Radowice;0915685;0915685;2026-01-01
08;09;08;2;01;1;Swarzynice;0915691;0915691;2026-01-01
08;07;04;5;01;1;Żubrów;0188009;0188009;2026-01-01
08;09;06;5;01;1;Mozów;0914332;0914332;2026-01-01
08;01;05;2;01;1;Chłopiny;0182604;0182604;2026-01-01
08;04;04;5;01;1;Lasocin;0910363;0910363;2026-01-01
08;12;02;5;01;1;Kowalewo;0376337;0376337;2026-01-01
08;12;02;5;01;1;Małe Drzewce;0376350;0376350;2026-01-01
08;12;03;5;01;1;Dębowa Łęka;0377839;0377839;2026-01-01
08;02;05;2;01;1;Polanowice;0909489;0909489;2026-01-01
08;02;05;2;01;1;Stargard Gubiński;0909549;0909549;2026-01-01
08;07;03;2;01;1;Chartów;0186950;0186950;2026-01-01
08;09;07;2;01;1;Lipno;0914830;0914830;2026-01-01
08;09;08;2;01;1;Głuchów;0915627;0915627;2026-01-01
08;02;02;2;01;1;Strużka;0907830;0907830;2026-01-01
08;06;04;5;01;1;Danków;0187501;0187501;2026-01-01
08;06;04;5;01;1;Długie;0187518;0187518;2026-01-01
08;09;05;5;01;1;Kaczenice;0912563;0912563;2026-01-01
08;09;05;5;01;1;Skibice;0912698;0912698;2026-01-01
08;09;05;5;01;1;Sobolice;0912706;0912706;2026-01-01
08;09;03;5;01;1;Sycowice;0908923;0908923;2026-01-01
08;09;04;5;01;1;Dąbrówka;0909992;0909992;2026-01-01
08;07;03;2;02;1;Głuchowo-Kolonia;0186973;0186973;2026-01-01
08;07;04;5;02;1;Grzeszów;0187808;0187808;2026-01-01
08;07;04;5;01;1;Drogomin;0187837;0187837;2026-01-01
08;10;05;5;01;1;Żelisław;0911635;0911635;2026-01-01
08;10;07;5;01;1;Dzikowice;0914600;0914600;2026-01-01
08;08;02;2;01;1;Łagówek;0911457;0911457;2026-01-01
08;08;03;2;00;1;Nowe Karcze;0913611;0913605;2026-01-01
08;01;04;2;01;1;Wojcieszyce;0181964;0181964;2026-01-01
08;09;06;5;01;1;Górzykowo;0914190;0914190;2026-01-01
08;09;06;5;01;1;Kije;0914237;0914237;2026-01-01
08;09;06;5;01;1;Klępsk;0914272;0914272;2026-01-01
08;09;06;5;01;1;Leśna Góra;0914310;0914310;2026-01-01
08;04;04;5;01;1;Bulin;0910305;0910305;2026-01-01
08;11;08;2;01;1;Mieszków;0915900;0915900;2026-01-01
08;11;08;2;01;1;Nowe Czaple;0915923;0915923;2026-01-01
08;11;08;2;01;1;Siedlec;0915981;0915981;2026-01-01
08;09;03;5;04;1;Dobrzęcin;0908828;0908828;2026-01-01
08;03;02;5;03;1;Zamostowo;0183970;0183963;2026-01-01
08;08;04;2;04;1;Nowe Karcze;0914467;0914467;2026-01-01
08;07;05;5;04;1;Jelenie Pole;0915337;0915337;2026-01-01
08;06;01;5;01;1;Starczewo;0180255;0180255;2026-01-01
08;06;01;5;02;1;Ługowo;0180500;0180500;2026-01-01
08;06;01;5;04;1;Młodolino;0180516;0180516;2026-01-01
08;06;01;5;02;1;Kubczyce;0180491;0180491;2026-01-01
08;09;09;2;04;1;Wielobłota;0916816;0916816;2026-01-01
08;02;05;2;01;1;Dzikowo;0909609;0909609;2026-01-01
08;04;04;5;01;1;Drwalewice;0910334;0910334;2026-01-01
08;10;06;2;01;1;Gościeszowice;0911925;0911925;2026-01-01
08;04;03;2;03;1;Strumiany;0910185;0910140;2026-01-01
08;05;05;5;01;1;Nowe Biskupice;0187139;0187139;2026-01-01
08;08;01;2;01;1;Lubrza;0910914;0910914;2026-01-01
08;04;02;4;96;1;Bytom Odrzański;0988359;0988359;2026-01-01
08;11;06;5;01;1;Dłużek;0911121;0911121;2026-01-01
08;11;06;5;01;1;Grabków;0911150;0911150;2026-01-01
08;03;03;2;00;1;Kolonia Dębowiec;0185790;0185784;2026-01-01
08;03;03;2;00;1;Nowe Dłusko;0185838;0185821;2026-01-01
08;03;03;2;01;1;Nowa Niedrzwica;0185910;0185910;2026-01-01
08;03;02;5;01;1;Kuligowo;0184052;0184052;2026-01-01
08;11;09;2;01;1;Chełmica;0916087;0916087;2026-01-01
08;11;09;2;01;1;Matuszowice;0916182;0916182;2026-01-01
08;10;09;2;01;1;Gorzupia Dolna;0917678;0917678;2026-01-01
08;03;06;5;01;1;Chociszewo;0188038;0188038;2026-01-01
08;03;06;5;04;1;Trzciel;0188067;0188067;2026-01-01
08;03;06;5;01;1;Łagowiec;0188110;0188110;2026-01-01
08;03;06;5;01;1;Sierczynek;0188179;0188179;2026-01-01
08;04;05;2;01;1;Buczków;0912089;0912089;2026-01-01
08;04;05;2;01;1;Ciepielów;0912103;0912103;2026-01-01
08;04;05;2;01;1;Lubięcin;0912215;0912215;2026-01-01
08;04;06;5;01;1;Nieciecz;0912400;0912400;2026-01-01
08;11;04;5;01;1;Guzów;0909845;0909845;2026-01-01
08;04;03;2;01;1;Tyrszeliny;0910251;0910251;2026-01-01
08;04;03;2;01;1;Uście;0910268;0910268;2026-01-01
08;01;05;2;02;1;Wysoka-Kolonia;0182892;0182892;2026-01-01
08;01;06;2;01;1;Gralewo;0186619;0186619;2026-01-01
08;10;09;2;01;1;Bukowina Bobrzańska;0917572;0917572;2026-01-01
08;02;04;2;01;1;Szczawno;0909124;0909124;2026-01-01
08;02;05;2;01;1;Grochów;0909319;0909319;2026-01-01
08;02;05;2;01;1;Jaromirowice;0909331;0909331;2026-01-01
08;02;05;2;01;1;Luboszyce;0909408;0909408;2026-01-01
08;10;09;2;00;1;Bukowina Bobrzańska Górna;0917595;0917572;2026-01-01
08;06;01;5;04;1;Kamienna Knieja;0180210;0180210;2026-01-01
08;05;02;2;04;1;Żabczyn;0181734;0181734;2026-01-01
08;06;02;5;01;1;Goszczanówko;0181250;0181250;2026-01-01
08;08;02;2;03;1;Czernichów;0911440;0911434;2026-01-01
08;11;08;2;01;1;Bronowice;0915930;0915930;2026-01-01
08;02;06;5;03;1;Morsko;0910601;0910593;2026-01-01
08;12;01;5;03;1;Krzydłowiczki;0913806;0914020;2026-01-01
08;12;01;5;03;1;Zwierzyniec;0913858;0913812;2026-01-01
08;07;01;2;03;1;Graby;0182142;0182136;2026-01-01
08;05;01;5;04;1;Tawęcin;0908739;0908739;2026-01-01
08;02;02;2;03;1;Prądocinek;0907786;0907763;2026-01-01
08;09;08;2;01;1;Głęboka;0915610;0915610;2026-01-01
08;09;08;2;01;1;Ledno;0915640;0915640;2026-01-01
08;02;04;2;01;1;Kosierz;0909041;0909041;2026-01-01
08;07;04;5;01;1;Małuszów;0187866;0187866;2026-01-01
08;07;04;5;01;1;Rychlik;0187903;0187903;2026-01-01
08;01;05;2;01;1;Gajewo;0182633;0182633;2026-01-01
08;01;05;2;02;1;Pczelino;0182656;0182656;2026-01-01
08;04;04;5;01;1;Dziadoszyce;0910340;0910340;2026-01-01
08;04;04;5;01;1;Słocina;0910430;0910430;2026-01-01
08;04;04;5;00;1;Przyborze;0910481;0910475;2026-01-01
08;06;02;5;01;1;Kosin;0181415;0181415;2026-01-01
